1110390	SBDC	has_tradename	1010695	SCDC	carbinoxamine maleate 0.8 MG/ML
1110390	TMSY	has_tradename	1010695	SCDC	carbinoxamine maleate 0.8 MG/ML
1110391	SBDC	has_tradename	1010695	SCDC	carbinoxamine maleate 0.8 MG/ML
1110391	TMSY	has_tradename	1010695	SCDC	carbinoxamine maleate 0.8 MG/ML
1089026	SBDC	has_tradename	1012879	SCDC	pseudoephedrine hydrochloride 5 MG/ML
1089026	TMSY	has_tradename	1012879	SCDC	pseudoephedrine hydrochloride 5 MG/ML
2199857	SBDC	has_tradename	1012879	SCDC	pseudoephedrine hydrochloride 5 MG/ML
1110392	SBDC	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
1110392	TMSY	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
2282848	SBDC	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
2282848	TMSY	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
2282851	SBDC	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
2282851	TMSY	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
2282853	SBDC	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
2282853	TMSY	has_tradename	1012922	SCDC	phenylephrine hydrochloride 1.2 MG/ML
1110390	SBDC	has_tradename	1012936	SCDC	phenylephrine hydrochloride 1.6 MG/ML
1110390	TMSY	has_tradename	1012936	SCDC	phenylephrine hydrochloride 1.6 MG/ML
1110391	SBDC	has_tradename	1012936	SCDC	phenylephrine hydrochloride 1.6 MG/ML
1110391	TMSY	has_tradename	1012936	SCDC	phenylephrine hydrochloride 1.6 MG/ML
1088976	SBDC	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
1088976	TMSY	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
1190582	SBDC	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
2199850	SBDC	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
1037120	SBDC	has_tradename	1037118	SCDC	carbetapentane citrate 30 MG
1037120	TMSY	has_tradename	1037118	SCDC	carbetapentane citrate 30 MG
1234963	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
1236059	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204755	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204755	TMSY	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204757	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204757	TMSY	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204761	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204763	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2204766	SBDC	has_tradename	1037162	SCDC	brompheniramine maleate 0.8 MG/ML
2266675	SBDC	has_tradename	1037163	SCDC	pseudoephedrine hydrochloride 9 MG/ML
2266675	TMSY	has_tradename	1037163	SCDC	pseudoephedrine hydrochloride 9 MG/ML
2266681	SBDC	has_tradename	1037163	SCDC	pseudoephedrine hydrochloride 9 MG/ML
2266681	TMSY	has_tradename	1037163	SCDC	pseudoephedrine hydrochloride 9 MG/ML
2122906	SBDC	has_tradename	1037244	SCDC	phenylephrine hydrochloride 3 MG/ML
2122906	TMSY	has_tradename	1037244	SCDC	phenylephrine hydrochloride 3 MG/ML
2122908	SBDC	has_tradename	1037244	SCDC	phenylephrine hydrochloride 3 MG/ML
2122908	TMSY	has_tradename	1037244	SCDC	phenylephrine hydrochloride 3 MG/ML
2122910	SBDC	has_tradename	1037244	SCDC	phenylephrine hydrochloride 3 MG/ML
2122910	TMSY	has_tradename	1037244	SCDC	phenylephrine hydrochloride 3 MG/ML
1357403	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
1359012	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
1359014	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
1359016	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371986	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371986	TMSY	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371988	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371988	TMSY	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371990	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371990	TMSY	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371992	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371992	TMSY	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
2371994	SBDC	has_tradename	1037302	SCDC	phenylpropanolamine hydrochloride 2.5 MG/ML
