1089026	SBDC	has_tradename	1012879	SCDC	pseudoephedrine hydrochloride 5 MG/ML
1089026	TMSY	has_tradename	1012879	SCDC	pseudoephedrine hydrochloride 5 MG/ML
2199857	SBDC	has_tradename	1012879	SCDC	pseudoephedrine hydrochloride 5 MG/ML
1088976	SBDC	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
1088976	TMSY	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
1190582	SBDC	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
2199850	SBDC	has_tradename	1012941	SCDC	pseudoephedrine hydrochloride 4 MG/ML
2204721	SBDC	has_tradename	1038875	SCDC	chlorpheniramine maleate 0.2 MG/ML
2204729	SBDC	has_tradename	1038875	SCDC	chlorpheniramine maleate 0.2 MG/ML
1088964	SBDC	has_tradename	1088962	SCDC	pseudoephedrine hydrochloride 3.33 MG/ML
1088964	TMSY	has_tradename	1088962	SCDC	pseudoephedrine hydrochloride 3.33 MG/ML
2204726	SBDC	has_tradename	1088962	SCDC	pseudoephedrine hydrochloride 3.33 MG/ML
1088969	SBDC	has_tradename	1088967	SCDC	pseudoephedrine hydrochloride 3.75 MG/ML
1088969	TMSY	has_tradename	1088967	SCDC	pseudoephedrine hydrochloride 3.75 MG/ML
1089022	SBDC	has_tradename	1089020	SCDC	pseudoephedrine hydrochloride 4.29 MG/ML
1089022	TMSY	has_tradename	1089020	SCDC	pseudoephedrine hydrochloride 4.29 MG/ML
2199854	SBDC	has_tradename	1089020	SCDC	pseudoephedrine hydrochloride 4.29 MG/ML
1488835	SBDC	has_tradename	1144865	SCDC	chlorpheniramine polistirex 8 MG
1488835	TMSY	has_tradename	1144865	SCDC	chlorpheniramine polistirex 8 MG
1489775	SBDC	has_tradename	1145788	SCDC	chlorpheniramine polistirex 1.6 MG/ML
1489775	TMSY	has_tradename	1145788	SCDC	chlorpheniramine polistirex 1.6 MG/ML
1182962	SBDG	has_tradename	1155109	SCDG	chlorpheniramine / phenylephrine / pyrilamine Oral Liquid Product
1182963	SBDG	has_tradename	1155110	SCDG	chlorpheniramine / phenylephrine / pyrilamine Oral Product
1177849	SBDG	has_tradename	1164783	SCDG	pentazocine Injectable Product
1177849	SBDG	has_tradename	1164783	PT	Pentazocine-containing product in parenteral dose form
1177849	SBDG	has_tradename	1164783	FN	Product containing pentazocine in parenteral dose form (medicinal product form)
1190582	SBDC	has_tradename	1190575	SCDC	dexbrompheniramine maleate 0.133 MG/ML
2199857	SBDC	has_tradename	1190588	SCDC	chlorpheniramine maleate 0.333 MG/ML
2200419	SBDC	has_tradename	1190588	SCDC	chlorpheniramine maleate 0.333 MG/ML
1356798	SBDC	has_tradename	1190838	SCDC	brompheniramine maleate 4 MG
1356801	SBDC	has_tradename	1190838	SCDC	brompheniramine maleate 4 MG
1356805	SBDC	has_tradename	1190838	SCDC	brompheniramine maleate 4 MG
1356808	SBDC	has_tradename	1190838	SCDC	brompheniramine maleate 4 MG
1242554	SBDC	has_tradename	1192527	SCDC	chlorcyclizine hydrochloride 2.5 MG/ML
1805532	SBDC	has_tradename	1192680	SCDC	pyrilamine maleate 2.5 MG/ML
2200411	SBDC	has_tradename	1292341	SCDC	chlorpheniramine maleate 0.267 MG/ML
1302741	DP	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1302741	DP	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1302741	SBD	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1302741	SBD	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1302741	SY	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1302741	SY	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1310927	SBD	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1310927	SBD	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1310927	SY	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1310927	SY	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1489991	DP	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1489991	DP	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1489991	SBD	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1489991	SBD	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
1489991	SY	has_tradename	1302739	PSN	butorphanol 10 MG/ML Injectable Solution
1489991	SY	has_tradename	1302739	SCD	butorphanol 10 MG/ML Injectable Solution
2199850	SBDC	has_tradename	1423833	SCDC	chlorpheniramine maleate 0.266 MG/ML
1483746	BD	has_tradename	1483744	AB	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	BD	has_tradename	1483744	CD	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	PSN	has_tradename	1483744	AB	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	PSN	has_tradename	1483744	CD	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	SBD	has_tradename	1483744	AB	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	SBD	has_tradename	1483744	CD	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	SY	has_tradename	1483744	AB	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	SY	has_tradename	1483744	CD	NALTREXONE (EQV-REVIA) 50MG TAB
1483746	BD	has_tradename	1483744	CD	naltrexone 50 mg oral tablet
1483746	PSN	has_tradename	1483744	CD	naltrexone 50 mg oral tablet
1483746	SBD	has_tradename	1483744	CD	naltrexone 50 mg oral tablet
1483746	SY	has_tradename	1483744	CD	naltrexone 50 mg oral tablet
1483746	BD	has_tradename	1483744	CDA	naltrexone HCl 50 mg ORAL TABLET
1483746	BD	has_tradename	1483744	CDC	naltrexone HCl 50 mg ORAL TABLET
1483746	BD	has_tradename	1483744	PSN	naltrexone HCl 50 MG Oral Tablet
1483746	PSN	has_tradename	1483744	CDA	naltrexone HCl 50 mg ORAL TABLET
1483746	PSN	has_tradename	1483744	CDC	naltrexone HCl 50 mg ORAL TABLET
1483746	PSN	has_tradename	1483744	PSN	naltrexone HCl 50 MG Oral Tablet
1483746	SBD	has_tradename	1483744	CDA	naltrexone HCl 50 mg ORAL TABLET
1483746	SBD	has_tradename	1483744	CDC	naltrexone HCl 50 mg ORAL TABLET
1483746	SBD	has_tradename	1483744	PSN	naltrexone HCl 50 MG Oral Tablet
1483746	SY	has_tradename	1483744	CDA	naltrexone HCl 50 mg ORAL TABLET
1483746	SY	has_tradename	1483744	CDC	naltrexone HCl 50 mg ORAL TABLET
1483746	SY	has_tradename	1483744	PSN	naltrexone HCl 50 MG Oral Tablet
1483746	BD	has_tradename	1483744	AB	NALTREXONE HCL 50MG TAB
1483746	BD	has_tradename	1483744	CD	NALTREXONE HCL 50MG TAB
1483746	PSN	has_tradename	1483744	AB	NALTREXONE HCL 50MG TAB
1483746	PSN	has_tradename	1483744	CD	NALTREXONE HCL 50MG TAB
1483746	SBD	has_tradename	1483744	AB	NALTREXONE HCL 50MG TAB
1483746	SBD	has_tradename	1483744	CD	NALTREXONE HCL 50MG TAB
1483746	SY	has_tradename	1483744	AB	NALTREXONE HCL 50MG TAB
1483746	SY	has_tradename	1483744	CD	NALTREXONE HCL 50MG TAB
1483746	BD	has_tradename	1483744	CDD	naltrexone HCl@50 mg@ORAL@TABLET
1483746	PSN	has_tradename	1483744	CDD	naltrexone HCl@50 mg@ORAL@TABLET
1483746	SBD	has_tradename	1483744	CDD	naltrexone HCl@50 mg@ORAL@TABLET
1483746	SY	has_tradename	1483744	CDD	naltrexone HCl@50 mg@ORAL@TABLET
1483746	BD	has_tradename	1483744	CD	Naltrexone Hydrochloride 50 MG Oral Tablet
1483746	BD	has_tradename	1483744	PT	Naltrexone hydrochloride 50 mg oral tablet
1483746	BD	has_tradename	1483744	SCD	naltrexone hydrochloride 50 MG Oral Tablet
1483746	PSN	has_tradename	1483744	CD	Naltrexone Hydrochloride 50 MG Oral Tablet
1483746	PSN	has_tradename	1483744	PT	Naltrexone hydrochloride 50 mg oral tablet
1483746	PSN	has_tradename	1483744	SCD	naltrexone hydrochloride 50 MG Oral Tablet
1483746	SBD	has_tradename	1483744	CD	Naltrexone Hydrochloride 50 MG Oral Tablet
1483746	SBD	has_tradename	1483744	PT	Naltrexone hydrochloride 50 mg oral tablet
1483746	SBD	has_tradename	1483744	SCD	naltrexone hydrochloride 50 MG Oral Tablet
1483746	SY	has_tradename	1483744	CD	Naltrexone Hydrochloride 50 MG Oral Tablet
1483746	SY	has_tradename	1483744	PT	Naltrexone hydrochloride 50 mg oral tablet
1483746	SY	has_tradename	1483744	SCD	naltrexone hydrochloride 50 MG Oral Tablet
1483746	BD	has_tradename	1483744	BD	Naltrexone Hydrochloride 50 MG Oral Tablet [TREXAN]
1483746	PSN	has_tradename	1483744	BD	Naltrexone Hydrochloride 50 MG Oral Tablet [TREXAN]
1483746	SBD	has_tradename	1483744	BD	Naltrexone Hydrochloride 50 MG Oral Tablet [TREXAN]
1483746	SY	has_tradename	1483744	BD	Naltrexone Hydrochloride 50 MG Oral Tablet [TREXAN]
1483746	BD	has_tradename	1483744	DP	NALTREXONE HYDROCHLORIDE 50 mg ORAL TABLET, FILM COATED
1483746	PSN	has_tradename	1483744	DP	NALTREXONE HYDROCHLORIDE 50 mg ORAL TABLET, FILM COATED
1483746	SBD	has_tradename	1483744	DP	NALTREXONE HYDROCHLORIDE 50 mg ORAL TABLET, FILM COATED
