312097	CD	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
312097	SCD	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
312097	SY	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
312100	CD	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
312100	SCD	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
312100	SY	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
376131	SCDF	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
376133	SCDF	inverse_isa	1153227	SCDG	aspirin / caffeine / ipecac / opium Oral Product
312097	CD	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
312097	SCD	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
312097	SY	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
312100	CD	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
312100	SCD	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
312100	SY	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
376131	SCDF	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
376133	SCDF	inverse_isa	1153228	SCDG	aspirin / caffeine / ipecac / opium Pill
248477	SCD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	AB	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	BD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	CD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	CDA	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	CDC	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	CDD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	DP	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	FN	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	PSN	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	PT	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312104	SCD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312106	BD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312106	CD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312106	CDA	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312106	CDC	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312106	CDD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312106	SCD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	AB	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	BD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	CD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	CDA	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	CDC	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	CDD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	DP	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	FN	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	PSN	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	PT	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
312107	SCD	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
370998	SCDF	inverse_isa	1155999	PT	Belladonna alkaloid- and opium-containing product in rectal dose form
248477	SCD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	AB	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	BD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	CD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	CDA	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	CDC	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	CDD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	DP	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	FN	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	PSN	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	PT	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312104	SCD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312106	BD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312106	CD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312106	CDA	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312106	CDC	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312106	CDD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312106	SCD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	AB	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	BD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	CD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	CDA	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	CDC	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	CDD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	DP	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	FN	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	PSN	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	PT	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
312107	SCD	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
370998	SCDF	inverse_isa	1155999	SCDG	belladonna alkaloids / opium Rectal Product
248477	SCD	inverse_isa	1155999	FN	Product containing belladonna alkaloid and opium in rectal dose form (medicinal product form)
312104	AB	inverse_isa	1155999	FN	Product containing belladonna alkaloid and opium in rectal dose form (medicinal product form)
312104	BD	inverse_isa	1155999	FN	Product containing belladonna alkaloid and opium in rectal dose form (medicinal product form)
312104	CD	inverse_isa	1155999	FN	Product containing belladonna alkaloid and opium in rectal dose form (medicinal product form)
312104	CDA	inverse_isa	1155999	FN	Product containing belladonna alkaloid and opium in rectal dose form (medicinal product form)
312104	CDC	inverse_isa	1155999	FN	Product containing belladonna alkaloid and opium in rectal dose form (medicinal product form)
