7242	FN	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	FN	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	FN	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	FN	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	FSY	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	FSY	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	FSY	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	FSY	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	GN	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	GN	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	GN	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	GN	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	IN	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	IN	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	IN	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	IN	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	PT	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	PT	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	PT	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	PT	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	SU	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	SU	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	SU	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	SU	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	SY	form_of	1010598	BN	Naloxone Hydrochloride Dihydrate
7242	SY	form_of	1010598	PIN	naloxone hydrochloride dihydrate
7242	SY	form_of	1010598	PT	Naloxone hydrochloride dihydrate
7242	SY	form_of	1010598	SU	NALOXONE HYDROCHLORIDE DIHYDRATE
7242	FN	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
7242	FSY	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
7242	GN	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
7242	IN	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
7242	PT	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
7242	SU	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
7242	SY	form_of	1010598	FN	Naloxone hydrochloride dihydrate (substance)
8001	FN	form_of	104973	IN	pentazocine HCl
8001	FSY	form_of	104973	IN	pentazocine HCl
8001	GN	form_of	104973	IN	pentazocine HCl
8001	IN	form_of	104973	IN	pentazocine HCl
8001	PT	form_of	104973	IN	pentazocine HCl
8001	SU	form_of	104973	IN	pentazocine HCl
8001	FN	form_of	104973	IN	Pentazocine Hydrochloride
8001	FN	form_of	104973	PIN	pentazocine hydrochloride
8001	FN	form_of	104973	PT	Pentazocine hydrochloride
8001	FN	form_of	104973	SU	Pentazocine hydrochloride
8001	FSY	form_of	104973	IN	Pentazocine Hydrochloride
8001	FSY	form_of	104973	PIN	pentazocine hydrochloride
8001	FSY	form_of	104973	PT	Pentazocine hydrochloride
8001	FSY	form_of	104973	SU	Pentazocine hydrochloride
8001	GN	form_of	104973	IN	Pentazocine Hydrochloride
8001	GN	form_of	104973	PIN	pentazocine hydrochloride
8001	GN	form_of	104973	PT	Pentazocine hydrochloride
8001	GN	form_of	104973	SU	Pentazocine hydrochloride
8001	IN	form_of	104973	IN	Pentazocine Hydrochloride
8001	IN	form_of	104973	PIN	pentazocine hydrochloride
8001	IN	form_of	104973	PT	Pentazocine hydrochloride
8001	IN	form_of	104973	SU	Pentazocine hydrochloride
8001	PT	form_of	104973	IN	Pentazocine Hydrochloride
8001	PT	form_of	104973	PIN	pentazocine hydrochloride
8001	PT	form_of	104973	PT	Pentazocine hydrochloride
8001	PT	form_of	104973	SU	Pentazocine hydrochloride
8001	SU	form_of	104973	IN	Pentazocine Hydrochloride
8001	SU	form_of	104973	PIN	pentazocine hydrochloride
8001	SU	form_of	104973	PT	Pentazocine hydrochloride
