1007286	ephedrine / ethylmorphine
1012580	carbinoxamine / hydrocodone / pseudoephedrine Oral Solution [Histuss]
1157383	ethylmorphine / terpin hydrate Oral Liquid Product
1157384	ethylmorphine / terpin hydrate Oral Product
1157385	ethylmorphine Oral Product
1157386	ethylmorphine Pill
1162671	ephedrine / ethylmorphine Oral Liquid Product
1163275	ephedrine / ethylmorphine Oral Product
235782	ethylmorphine HCl
235782	ethylmorphine hydrochloride
235782	Ethylmorphine hydrochloride (substance)
2647583	ephedrine hydrochloride / ethylmorphine Oral Solution
2655160	diphenhydramine tannate / hydrocodone tannate / phenylephrine tannate Extended Release Suspension [Dytan-HC]
334713	ethylmorphine 30 MG
336825	ethylmorphine 1.14 MG/ML
372114	ethylmorphine Oral Tablet
376304	ethylmorphine / terpin hydrate Oral Solution
438612	ethylmorphine 10 MG
439261	ethylmorphine 0.32 MG/ML
439542	ethylmorphine 15 MG
439543	ethylmorphine 5 MG
757203	ephedrine / ethylmorphine Oral Solution
819395	ethylmorphine / terpin hydrate
