10022	Stadol
10022	Stadol NS
1007084	chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine
1007204	codeine / propyphenazone
1007238	aconite / codeine / Erysimum preparation
1007293	codeine / potassium
1007354	chlorpheniramine / dihydrocodeine / phenylephrine / phenylpropanolamine
1007354	chlorpheniramine/dihydrocodeine/PE/PPA
1007383	attapulgite / morphine
1007477	codeine / ethylmorphine
1007561	atropine / hydromorphone
1007568	codeine / guaiacolsulfonic acid / phenylephrine / promethazine
1007569	acetaminophen / chlorpheniramine / codeine
1007569	acetaminophen/chlorpheniramine/codeine
1007572	acetaminophen / codeine / guaifenesin / pseudoephedrine
1007572	acetaminophen/codeine/guaifenesin/PSE
1007650	guaiacolsulfonate / morphine
1007785	fentanyl / sodium chloride
1007791	hydrocodone / pheniramine / phenylephrine / phenylpropanolamine / pyrilamine
1007791	hydrocodone/pheniramine/PE/PPA/pyrilamine
1007909	naloxone / tilidine
1007909	tilidine and naloxone
1008059	brompheniramine / codeine / guaifenesin
1008060	butalbital / caffeine / codeine
1008110	codeine / diclofenac
1008256	brompheniramine / dihydrocodeine / pseudoephedrine
1008256	brompheniramine/dihydrocodeine/PSE
1008260	chlorpheniramine / dihydrocodeine / pseudoephedrine
1008260	chlorpheniramine/dihydrocodeine/PSE
1008298	acetaminophen / caffeine / chlorpheniramine / hydrocodone / phenylephrine
1008298	APAP/caffeine/CPM/hydrocodone/PE
1008315	codeine / guaifenesin / promethazine
1008319	caffeine / codeine / pheniramine / phenylephrine / salicylic acid
1008454	dihydrocodeine / phenyltoloxamine
1008493	benzoate / codeine
1008519	guaiacolsulfonate / hydrocodone
1008554	acetaminophen / codeine / magnesium salicylate / phenyltoloxamine
1008793	chlorpheniramine / hydrocodone / phenylephrine / pyrilamine
1008812	codeine / guaiacolsulfonic acid / promethazine
1008868	codeine / guaiacolsulfonate
1008871	acetaminophen / codeine / guaifenesin / phenylephrine
1008871	acetaminophen/codeine/guaifenesin/PE
1008880	guaiacolsulfonic acid / hydrocodone
1008954	codeine / Erysimum preparation
1008955	guaiacolsulfonate / hydrocodone / pseudoephedrine
1009056	fentanyl / ropivacaine / sodium chloride
1010598	naloxone hydrochloride dihydrate
1010598	Naloxone hydrochloride dihydrate (substance)
1010607	buprenorphine / naloxone Sublingual Tablet [Suboxone]
1012110	chlorcyclizine / codeine Oral Solution
1012111	chlorcyclizine / codeine
1012111	chlorcyclizine-codeine
1012125	Notuss-NXD
1013614	chlorcyclizine / codeine / phenylephrine Oral Solution
1013615	chlorcyclizine / codeine / phenylephrine
1013615	chlorcyclizine/codeine/phenylephrine
102639	Duromorph 64 MG/ML Injectable Solution
102639	morphine 64 MG/ML Injectable Solution [Duromorph]
1043440	Notuss-NX
1044428	Zolvit
1049556	oxycodone hydrochloride 160 MG
1049558	oxycodone hydrochloride 160 MG [Oxycontin]
1049715	oxycodone hydrochloride 2.44 MG
104973	pentazocine HCl
104973	Pentazocine Hydrochloride
104973	Pentazocine hydrochloride (substance)
104974	Fortral 50 MG Oral Capsule
104974	pentazocine 50 MG Oral Capsule [Fortral]
104977	Fortral 50 MG Rectal Suppository
104977	pentazocine 50 MG Rectal Suppository [Fortral]
1085616	codeine phosphate 4 MG/ML / guaifenesin 40 MG/ML [Allfen CDX]
1086631	Pluratuss
1088735	Despec-PDC
1113310	Oxecta
1113999	Codar AR
1114027	Codar GF
1114335	Rezira
1114337	hydrocodone / pseudoephedrine Oral Solution [Rezira]
1115966	codeine HCl
1115966	Codeine hydrochloride
1115966	Codeine hydrochloride (substance)
1115967	codeine hydrochloride 1.5 MG/ML
1115970	codeine hydrochloride 10 MG
1145969	Codar D
1147491	codeine phosphate 1 MG
1147827	codeine / iodinated glycerol Oral Solution
1147839	codeine / pheniramine / phenylephrine Oral Solution
1147841	codeine / pheniramine / phenylephrine
1151565	acetaminophen / meperidine Oral Product
1151566	acetaminophen / meperidine Pill
1151687	benzoate / codeine Oral Liquid Product
1151688	benzoate / codeine Oral Product
1151902	acetaminophen / pentazocine Oral Product
1151902	Acetaminophen- and pentazocine-containing product in oral dose form
1151902	Paracetamol- and pentazocine-containing product in oral dose form
1151902	Product containing paracetamol and pentazocine in oral dose form (medicinal product form)
1151903	acetaminophen / pentazocine Pill
1152080	caffeine / codeine / pheniramine / phenylephrine / salicylic acid Oral Liquid Product
1152081	caffeine / codeine / pheniramine / phenylephrine / salicylic acid Oral Product
1152219	diphenhydramine / hydrocodone / phenylephrine Oral Liquid Product
1152220	diphenhydramine / hydrocodone / phenylephrine Oral Product
1152252	acetaminophen / butalbital / caffeine / hydrocodone Oral Product
1152253	acetaminophen / butalbital / caffeine / hydrocodone Pill
1152257	acetaminophen / butalbital / codeine Oral Product
1152258	acetaminophen / butalbital / codeine Pill
1152301	ammonium chloride / chlorpheniramine / codeine / phenylephrine Oral Liquid Product
1152301	Ammonium Chloride/Chlorpheniramine/Codeine/Phenylephrine Oral Liquid
1152302	ammonium chloride / chlorpheniramine / codeine / phenylephrine Oral Product
1152537	acetaminophen / dihydrocodeine / salicylamide Oral Product
1152538	acetaminophen / dihydrocodeine / salicylamide Pill
1153165	aconite / codeine / Erysimum preparation Oral Product
1153223	aspirin / caffeine / codeine Oral Product
1153224	aspirin / caffeine / codeine Pill
1153225	aspirin / caffeine / hydrocodone Oral Product
1153226	aspirin / caffeine / hydrocodone Pill
1153239	aspirin / caffeine / dihydrocodeine / promethazine Oral Product
1153516	aspirin / caffeine / dihydrocodeine / promethazine Pill
1153754	aspirin / pentazocine Oral Product
1153755	aspirin / pentazocine Pill
1153877	chlorpheniramine / codeine / phenylephrine / phenylpropanolamine Oral Liquid Product
1153878	chlorpheniramine / codeine / phenylephrine / phenylpropanolamine Oral Product
1153879	chlorpheniramine / codeine / phenylephrine / potassium iodide Oral Liquid Product
1153880	chlorpheniramine / codeine / phenylephrine / potassium iodide Oral Product
1153883	chlorpheniramine / codeine / phenylpropanolamine Oral Liquid Product
1153884	chlorpheniramine / codeine / phenylpropanolamine Oral Product
1153887	chlorpheniramine / codeine / iodinated glycerol Oral Liquid Product
1153888	chlorpheniramine / codeine / iodinated glycerol Oral Product
1153981	acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Product
1153982	acetaminophen / aspirin / caffeine / codeine / salicylamide Pill
1153985	acetaminophen / aspirin / caffeine / hydrocodone Oral Product
1153986	acetaminophen / aspirin / caffeine / hydrocodone Pill
1154223	codeine / diclofenac Oral Product
1154224	codeine / diclofenac Pill
1154259	acetaminophen / aspirin / codeine Oral Product
1154260	acetaminophen / aspirin / codeine Pill
1154285	acetaminophen / caffeine / chlorpheniramine / hydrocodone / phenylephrine Oral Product
1154286	acetaminophen / caffeine / chlorpheniramine / hydrocodone / phenylephrine Pill
1154295	acetaminophen / caffeine / codeine / meprobamate Oral Product
1154480	chlorpheniramine / guaifenesin / hydrocodone / pseudoephedrine Oral Liquid Product
1154497	chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine Oral Liquid Product
1154498	chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine Oral Product
1154499	chlorpheniramine / hydrocodone / phenylephrine / pyrilamine Oral Liquid Product
1154500	chlorpheniramine / hydrocodone / phenylephrine / pyrilamine Oral Product
1154501	chlorpheniramine / hydrocodone / phenylephrine Oral Liquid Product
1154502	chlorpheniramine / hydrocodone / phenylephrine Oral Product
1154505	codeine / diphenhydramine / phenylephrine Oral Liquid Product
1154506	codeine / diphenhydramine / phenylephrine Oral Product
1154507	codeine / diphenhydramine Oral Liquid Product
1154508	codeine / diphenhydramine Oral Product
1154509	codeine / ephedrine / guaifenesin Oral Liquid Product
1154510	codeine / ephedrine / guaifenesin Oral Product
1154513	codeine / ephedrine Oral Liquid Product
1154514	codeine / ephedrine Oral Product
1154515	codeine / ephedrine Pill
1154516	codeine / Erysimum preparation Oral Liquid Product
1154517	codeine / Erysimum preparation Oral Product
1154518	codeine / ethylmorphine Oral Product
1154519	codeine / ethylmorphine Pill
1154520	codeine / guaifenesin / pheniramine Oral Liquid Product
1154521	codeine / guaifenesin / pheniramine Oral Product
