1012580	carbinoxamine / hydrocodone / pseudoephedrine Oral Solution [Histuss]
1043442	chlorcyclizine / codeine Oral Solution [Notuss-NX]
1043554	chlorcyclizine / codeine / phenylephrine Oral Solution [Nasotuss]
1043649	codeine / pseudoephedrine / triprolidine Oral Solution [Poly Hist NC]
104975	Fortral 25 MG Oral Tablet
104975	pentazocine 25 MG Oral Tablet [Fortral]
106826	pentazocine 60 MG/ML Injectable Solution
1115969	codeine hydrochloride 1.5 MG/ML / ephedrine hydrochloride 0.5 MG/ML Oral Solution
1115969	codeine hydrochloride 7.5 MG / ephedrine hydrochloride 2.5 MG per 5 ML Oral Solution
1115972	codeine hydrochloride 10 MG / ephedrine hydrochloride 20 MG Oral Tablet
1147492	acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG Oral Tablet
1147492	Acetaminophen/Aspirin/Caffeine/Codeine Phosphate/Salicylamide 97.2 MG-226.8 MG-32.4 MG-1 MG-32.4 MG Oral Tablet
1147492	APAP 97.2 MG / ASA 227 MG / Caffeine 32.4 MG / Codeine Phosphate 1 MG / salicylamide 32.4 MG Oral Tablet
1147492	codeine phosphate 1 MG / acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / salicylamide 32.4 MG Oral Tablet
1147494	acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG [Rid-A-Pain]
1147495	acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Tablet [Rid-A-Pain]
1147496	acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG Oral Tablet [Rid-A-Pain]
1147496	Acetaminophen/Aspirin/Caffeine/Codeine Phosphate/Salicylamide 97.2 MG-226.8 MG-32.4 MG-1 MG-32.4 MG Oral Tablet [RID-A-PAIN W/CODEINE]
