1007084	chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine
1007204	codeine / propyphenazone
1007238	aconite / codeine / Erysimum preparation
1007293	codeine / potassium
1007477	codeine / ethylmorphine
1007568	codeine / guaiacolsulfonic acid / phenylephrine / promethazine
1007569	acetaminophen / chlorpheniramine / codeine
1007569	acetaminophen/chlorpheniramine/codeine
1007572	acetaminophen / codeine / guaifenesin / pseudoephedrine
1007572	acetaminophen/codeine/guaifenesin/PSE
1007791	hydrocodone / pheniramine / phenylephrine / phenylpropanolamine / pyrilamine
1007791	hydrocodone/pheniramine/PE/PPA/pyrilamine
1008059	brompheniramine / codeine / guaifenesin
1008060	butalbital / caffeine / codeine
1008110	codeine / diclofenac
1008298	acetaminophen / caffeine / chlorpheniramine / hydrocodone / phenylephrine
1008298	APAP/caffeine/CPM/hydrocodone/PE
1008315	codeine / guaifenesin / promethazine
1008319	caffeine / codeine / pheniramine / phenylephrine / salicylic acid
1008493	benzoate / codeine
1008519	guaiacolsulfonate / hydrocodone
1008554	acetaminophen / codeine / magnesium salicylate / phenyltoloxamine
1008793	chlorpheniramine / hydrocodone / phenylephrine / pyrilamine
1008812	codeine / guaiacolsulfonic acid / promethazine
1008868	codeine / guaiacolsulfonate
1008871	acetaminophen / codeine / guaifenesin / phenylephrine
1008871	acetaminophen/codeine/guaifenesin/PE
1008880	guaiacolsulfonic acid / hydrocodone
1008954	codeine / Erysimum preparation
1008955	guaiacolsulfonate / hydrocodone / pseudoephedrine
1012110	chlorcyclizine / codeine Oral Solution
1012111	chlorcyclizine / codeine
1012111	chlorcyclizine-codeine
1012122	chlorcyclizine / codeine / pseudoephedrine Oral Solution
1012123	chlorcyclizine / codeine / pseudoephedrine
1012123	chlorcyclizine/codeine/pseudoephedrine
1012125	Notuss-NXD
1013614	chlorcyclizine / codeine / phenylephrine Oral Solution
1013615	chlorcyclizine / codeine / phenylephrine
1013615	chlorcyclizine/codeine/phenylephrine
1043440	Notuss-NX
1044428	Zolvit
1086631	Pluratuss
1113997	codeine phosphate 1.6 MG/ML
1113999	Codar AR
1114027	Codar GF
1114335	Rezira
1115966	codeine HCl
1115966	Codeine hydrochloride
1115966	Codeine hydrochloride (substance)
1115967	codeine hydrochloride 1.5 MG/ML
1115970	codeine hydrochloride 10 MG
1144866	hydrocodone polistirex 10 MG
1145789	hydrocodone polistirex 2 MG/ML
1145969	Codar D
1147491	codeine phosphate 1 MG
1147705	Lortuss EX
1147827	codeine / iodinated glycerol Oral Solution
1147839	codeine / pheniramine / phenylephrine Oral Solution
1147841	codeine / pheniramine / phenylephrine
1151548	acetaminophen / hydrocodone Oral Liquid Product
1151549	acetaminophen / hydrocodone Oral Product
1151549	Acetaminophen- and hydrocodone-containing product in oral dose form
1151549	Hydrocodone- and paracetamol-containing product in oral dose form
1151549	Product containing hydrocodone and paracetamol in oral dose form (medicinal product form)
1151550	acetaminophen / hydrocodone Pill
1151687	benzoate / codeine Oral Liquid Product
1151688	benzoate / codeine Oral Product
1152080	caffeine / codeine / pheniramine / phenylephrine / salicylic acid Oral Liquid Product
1152081	caffeine / codeine / pheniramine / phenylephrine / salicylic acid Oral Product
1152219	diphenhydramine / hydrocodone / phenylephrine Oral Liquid Product
1152220	diphenhydramine / hydrocodone / phenylephrine Oral Product
1152250	acetaminophen / butalbital / caffeine / codeine Oral Product
1152250	Acetaminophen- and butalbital- and caffeine- and codeine-containing product in oral dose form
1152250	Butalbital- and caffeine- and codeine- and paracetamol-containing product in oral dose form
1152250	Product containing butalbital and caffeine and codeine and paracetamol in oral dose form (medicinal product form)
1152251	acetaminophen / butalbital / caffeine / codeine Pill
1152252	acetaminophen / butalbital / caffeine / hydrocodone Oral Product
1152253	acetaminophen / butalbital / caffeine / hydrocodone Pill
1152257	acetaminophen / butalbital / codeine Oral Product
1152258	acetaminophen / butalbital / codeine Pill
1152301	ammonium chloride / chlorpheniramine / codeine / phenylephrine Oral Liquid Product
1152301	Ammonium Chloride/Chlorpheniramine/Codeine/Phenylephrine Oral Liquid
1152302	ammonium chloride / chlorpheniramine / codeine / phenylephrine Oral Product
1153165	aconite / codeine / Erysimum preparation Oral Product
1153223	aspirin / caffeine / codeine Oral Product
1153224	aspirin / caffeine / codeine Pill
1153225	aspirin / caffeine / hydrocodone Oral Product
1153226	aspirin / caffeine / hydrocodone Pill
1153529	aspirin / carisoprodol / codeine Oral Product
1153529	Aspirin- and carisoprodol- and codeine-containing product in oral dose form
1153529	Product containing aspirin and carisoprodol and codeine in oral dose form (medicinal product form)
1153530	aspirin / carisoprodol / codeine Pill
1153552	aspirin / codeine Oral Product
1153552	Aspirin- and codeine-containing product in oral dose form
1153552	Product containing aspirin and codeine in oral dose form (medicinal product form)
1153719	aspirin / codeine Pill
1153735	aspirin / hydrocodone Oral Product
1153735	Aspirin- and hydrocodone-containing product in oral dose form
1153735	Product containing aspirin and hydrocodone in oral dose form (medicinal product form)
1153736	aspirin / hydrocodone Pill
1153877	chlorpheniramine / codeine / phenylephrine / phenylpropanolamine Oral Liquid Product
1153878	chlorpheniramine / codeine / phenylephrine / phenylpropanolamine Oral Product
1153879	chlorpheniramine / codeine / phenylephrine / potassium iodide Oral Liquid Product
