1088737	chlorpheniramine / dihydrocodeine / phenylephrine Oral Solution [Despec-PDC]
1166798	Centussin Oral Liquid Product
1166799	Centussin Oral Product
1167006	Duohist Oral Liquid Product
1167007	Duohist Oral Product
1167979	Baltussin Oral Liquid Product
1167980	Baltussin Oral Product
1174546	Despec-PDC Oral Liquid Product
1174805	Hydro-Tussin DHC Oral Liquid Product
1174806	Hydro-Tussin DHC Oral Product
1174807	Hydro-Tussin EXP Oral Liquid Product
1174808	Hydro-Tussin EXP Oral Product
1175204	Despec-PDC Oral Product
1178104	Novahistine DH Reformulated Oct 2008 Oral Liquid Product
1178105	Novahistine DH Reformulated Oct 2008 Oral Product
1179687	Trezix Oral Product
1179688	Trezix Pill
1179945	Pancof EXP Oral Liquid Product
1179946	Pancof EXP Oral Product
1179951	Pancof Oral Liquid Product
1180562	Pancof Oral Product
1180567	Pancof-PD Oral Liquid Product
1180568	Pancof-PD Oral Product
1181210	Panlor DC Reformulated Jan 2008 Oral Product
1181211	Panlor DC Reformulated Jan 2008 Pill
1181214	Panlor SS Oral Product
1181215	Panlor SS Pill
1182978	Poly Tussin EX Oral Liquid Product
1182979	Poly Tussin EX Oral Product
1182991	Poly-Tussin DHC Oral Liquid Product
1182992	Poly-Tussin DHC Oral Product
1186049	Synalgos-DC Oral Product
1186050	Synalgos-DC Pill
1187952	Welltuss Exp Oral Liquid Product
1187953	Welltuss Exp Oral Product
1234861	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 1.5 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Solution
1234861	chlorpheniramine maleate 2 MG / dihydrocodeine bitartrate 7.5 MG / pseudoephedrine hydrochloride 15 MG per 5 ML Oral Solution
1234861	Chlorpheniramine Maleate/Dihydrocodeine Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-7.5 MG/5 ML-15 MG/5 ML Oral Solution
1234861	Chlorpheniramine Maleate/Dihydrocodeine Bitartrate/Pseudoephedrine Hydrochloride 2 MG/5 ML-7.5 MG/5 ML-15 MG/5 ML Oral Solution [DIHYDRO-CP]
