1809681	oxymorphone Injection [Opana]
1809684	oxymorphone hydrochloride 1 MG/ML Injection [Opana]
2268913	guaifenesin 20 MG/ML / hydrocodone bitartrate 0.4 MG/ML / phenylephrine hydrochloride 2 MG/ML [Atuss G]
643149	oxymorphone Extended Release Oral Tablet [Opana]
643157	oxymorphone Oral Tablet [Opana]
756878	guaifenesin / hydrocodone / phenylephrine Oral Solution [Atuss G]
830196	anhydrous morphine 1 % Oral Solution
830196	anhydrous morphine 10 MG/ML Oral Solution
830196	MORPHINE 1 g in 100 mL ORAL SOLUTION [Opium Tincture Deodorized]
830196	MORPHINE 10 g in 1000 mL ORAL SOLUTION [Opium Tincture Deodorized]
830196	MORPHINE 10 mg in 1 mL ORAL TINCTURE [Opium Tincture Deodorized]
830196	Morphine, Anhydrous 10mg/1mL Oral solution
830196	OPIUM (ANHYDROUS MORPHINE 10MG/ML) TINC
830196	OPIUM (ANHYDROUS MORPHINE 10MG/ML) TINCTURE
830196	opium (equivalent to morphine 10 mg/mL) oral tincture
830196	OPIUM 10MG/ML (MORPHINE) TINCTURE
830196	Opium Deodorized, (equivalent to morphine 10 mg/mL) oral tincture
830196	opium tincture 10 MG (as morphine equivalent) in 1 mL Oral Solution
830196	opium tincture 10 MG (as morphine equivalent) per 1 ML Oral Solution
830196	opium tincture 10 mg/mL (morphine) ORAL SYRINGE (ML)
830196	opium tincture 10 mg/mL (morphine) ORAL TINCTURE
830196	opium tincture@10 mg/mL (morphine)@ORAL@SYRINGE (ML)
830196	opium tincture@10 mg/mL (morphine)@ORAL@TINCTURE
830196	Opium, (equivalent to morphine 10 mg/mL) oral tincture
857835	hydrocodone bitartrate 0.4 MG/ML
977873	oxymorphone hydrochloride 10 MG
977875	oxymorphone hydrochloride 10 MG [Opana]
977893	oxymorphone hydrochloride 15 MG
977895	oxymorphone hydrochloride 15 MG [Opana]
977898	oxymorphone hydrochloride 15 MG Extended Release Oral Tablet [Opana]
977901	oxymorphone hydrochloride 20 MG
977903	oxymorphone hydrochloride 20 MG [Opana]
977908	oxymorphone hydrochloride 30 MG
977910	oxymorphone hydrochloride 30 MG [Opana]
977914	oxymorphone hydrochloride 40 MG
977916	oxymorphone hydrochloride 40 MG [Opana]
977922	oxymorphone hydrochloride 5 MG
977924	oxymorphone hydrochloride 5 MG [Opana]
977928	oxymorphone hydrochloride 7.5 MG
977930	oxymorphone hydrochloride 7.5 MG [Opana]
977931	12 HR oxymorphone hydrochloride 7.5 MG Extended Release Oral Tablet [Opana]
977931	Oxymorphone Hydrochloride 7.5 MG Oral Tablet, Extended Release [OPANA ER]
977936	oxymorphone hydrochloride 1 MG/ML [Opana]
977937	1 ML oxymorphone hydrochloride 1 MG/ML Injection [Opana]
977937	Oxymorphone Hydrochloride 1 MG/1 ML Injection Solution [OPANA]
977940	oxymorphone hydrochloride 5 MG Oral Tablet [Opana]
977943	oxymorphone hydrochloride 10 MG Oral Tablet [Opana]
993780	codeine phosphate 30 MG
993889	codeine phosphate 60 MG
