1007286	ephedrine / ethylmorphine
1010600	buprenorphine 2 MG / naloxone 0.5 MG Buccal Film
1010600	buprenorphine 2 MG / naloxone 0.5 MG Sublingual Film
1010600	BUPRENORPHINE 2MG/NALOXONE 0.5MG FILM,SUBLINGUAL
1010600	BUPRENORPHINE 2MG/NALOXONE 0.5MG SL FILM
1010600	buprenorphine HCl 2 MG / naloxone HCl 0.5 MG Sublingual Film
1010600	buprenorphine HCl/naloxone HCl 2 mg-0.5 mg SUBLINGUAL FILM, MEDICATED (EA)
1010600	buprenorphine HCl/naloxone HCl@2 mg-0.5 mg@SUBLINGUAL@FILM, MEDICATED (EA)
1010600	BUPRENORPHINE HYDROCHLORIDE 2 mg / Naloxone 0.5 mg BUCCAL FILM, SOLUBLE
1010600	BUPRENORPHINE HYDROCHLORIDE 2 mg / Naloxone 0.5 mg SUBLINGUAL FILM, SOLUBLE
1010600	BUPRENORPHINE HYDROCHLORIDE 2 mg / NALOXONE HYDROCHLORIDE DIHYDRATE 0.5 mg BUCCAL FILM
1010600	BUPRENORPHINE HYDROCHLORIDE 2 mg / NALOXONE HYDROCHLORIDE DIHYDRATE 0.5 mg BUCCAL FILM [Buprenorphine and Naloxone Sublingual Film]
1010600	BUPRENORPHINE HYDROCHLORIDE 2 mg / NALOXONE HYDROCHLORIDE DIHYDRATE 0.5 mg SUBLINGUAL FILM
1010600	BUPRENORPHINE HYDROCHLORIDE 2 mg / NALOXONE HYDROCHLORIDE DIHYDRATE 0.5 mg SUBLINGUAL FILM [Buprenorphine and Naloxone Sublingual Film]
1010600	Buprenorphine Hydrochloride 2mg, Naloxone Hydrochloride 0.5mg Oral Dissolving film
1010600	buprenorphine-naloxone 2 mg-0.5 mg sublingual film
1010600	Buprenorphine-Naloxone, 2 mg-0.5 mg sublingual film
1010600	Buprenorphine/Naloxone 2 MG-0.5 MG Sublingual Film
1010601	buprenorphine 2 MG / naloxone 0.5 MG [Suboxone]
1010603	buprenorphine 2 MG / naloxone 0.5 MG Sublingual Film [Suboxone]
1010603	buprenorphine hydrochloride 2 mg / naloxone hydrochloride 0.5 mg BUCCAL FILM, SOLUBLE [Suboxone]
1010603	buprenorphine hydrochloride 2 mg / naloxone hydrochloride 0.5 mg SUBLINGUAL FILM, SOLUBLE [Suboxone]
1010603	Buprenorphine/Naloxone 2 MG-0.5 MG Sublingual Film [SUBOXONE]
1010603	Suboxone 2 MG / 0.5 MG Sublingual Film
1010603	Suboxone 2/0.5 (buprenorphine HCl / naloxone HCl dihydrate) Sublingual Film
1010603	Suboxone 2/0.5 Sublingual Film
1010603	Suboxone 2mg-0.5mg Sublingual Film
1010603	Suboxone, 2 mg-0.5 mg sublingual film
1010604	buprenorphine 8 MG / naloxone 2 MG Buccal Film
1010604	buprenorphine 8 MG / naloxone 2 MG Sublingual Film
1010604	BUPRENORPHINE 8MG/NALOXONE 2MG FILM,SUBLINGUAL
1010604	BUPRENORPHINE 8MG/NALOXONE 2MG SL FILM
1010604	buprenorphine HCl 8 MG / naloxone HCl 2 MG Sublingual Film
1010604	buprenorphine HCl/naloxone HCl 8 mg-2 mg SUBLINGUAL FILM, MEDICATED (EA)
