1007084	chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine
1012127	chlorcyclizine / codeine / pseudoephedrine Oral Solution [Notuss-NXD]
1012163	acetaminophen / codeine Oral Tablet [Cocet]
1012580	carbinoxamine / hydrocodone / pseudoephedrine Oral Solution [Histuss]
102639	Duromorph 64 MG/ML Injectable Solution
102639	morphine 64 MG/ML Injectable Solution [Duromorph]
102658	meperidine 25 MG Oral Tablet
103927	morphine sulfate 6.67 MG/ML Oral Suspension [MST Continus]
103970	tramadol hydrochloride 50 MG/ML Injectable Solution [Zydol]
1043442	chlorcyclizine / codeine Oral Solution [Notuss-NX]
1043554	chlorcyclizine / codeine / phenylephrine Oral Solution [Nasotuss]
1043649	codeine / pseudoephedrine / triprolidine Oral Solution [Poly Hist NC]
104914	ASA 400 MG / Codeine 8 MG Oral Tablet
104914	aspirin 400 MG / codeine 8 MG Oral Tablet
104932	cyclizine 50 MG/ML / morphine 10 MG/ML Injectable Solution [Cyclimorph]
104934	cyclizine 50 MG/ML / morphine 15 MG/ML Injectable Solution [Cyclimorph]
104942	morphine sulfate 3 MG/ML Oral Suspension [MST Continus]
104952	morphine sulfate 6 MG/ML Oral Suspension [MST Continus]
1049557	12 HR oxycodone hydrochloride 160 MG Extended Release Oral Tablet
1049557	oxyCODONE 160 mg oral tablet, extended release
1049557	oxyCODONE HCl 160 MG 12HR Extended Release Oral Tablet
1049557	oxycodone HCl 160 mg ORAL TABLET, EXTENDED RELEASE 12 HR
1049557	OXYCODONE HCL 160MG SA TAB
1049557	OXYCODONE HCL 160MG TAB,SA
1049557	oxycodone HCl@160 mg@ORAL@TABLET, EXTENDED RELEASE 12 HR
1049557	oxycodone hydrochloride 160 MG 12 HR Extended Release Oral Tablet
1049557	Oxycodone Hydrochloride 160 MG Oral Tablet, Extended Release
1049560	oxycodone hydrochloride 160 MG Extended Release Oral Tablet
1049719	oxycodone hydrochloride 10 MG/ML Injectable Solution
1049719	Oxycodone hydrochloride 10 mg/mL solution for injection
1049719	Product containing precisely oxycodone hydrochloride 10 milligram/1 milliliter conventional release solution for injection (clinical drug)
1049720	oxycodone hydrochloride 10 MG/ML Concentrate for Oral Solution
1049720	Oxycodone hydrochloride 10 mg/mL oral solution
1049720	Product containing precisely oxycodone hydrochloride 10 milligram/1 milliliter conventional release oral solution (clinical drug)
106826	pentazocine 60 MG/ML Injectable Solution
1086633	brompheniramine / codeine / phenylephrine Oral Solution [Pluratuss]
1086925	codeine / guaifenesin Oral Solution [Relcof C]
1088737	chlorpheniramine / dihydrocodeine / phenylephrine Oral Solution [Despec-PDC]
1099630	chlorpheniramine / codeine / phenylephrine Oral Solution [Endal Cough]
1112223	chlorpheniramine / hydrocodone / pseudoephedrine Oral Solution [Zutripro]
1114001	chlorpheniramine / codeine Oral Solution [Codar AR]
1114337	hydrocodone / pseudoephedrine Oral Solution [Rezira]
1115763	codeine / guaifenesin / pseudoephedrine Oral Solution [Z-Tuss E]
1115969	codeine hydrochloride 1.5 MG/ML / ephedrine hydrochloride 0.5 MG/ML Oral Solution
1115969	codeine hydrochloride 7.5 MG / ephedrine hydrochloride 2.5 MG per 5 ML Oral Solution
1115972	codeine hydrochloride 10 MG / ephedrine hydrochloride 20 MG Oral Tablet
1145971	codeine / pseudoephedrine Oral Solution [Codar D]
1147492	acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG Oral Tablet
1147492	Acetaminophen/Aspirin/Caffeine/Codeine Phosphate/Salicylamide 97.2 MG-226.8 MG-32.4 MG-1 MG-32.4 MG Oral Tablet
1147492	APAP 97.2 MG / ASA 227 MG / Caffeine 32.4 MG / Codeine Phosphate 1 MG / salicylamide 32.4 MG Oral Tablet
1147492	codeine phosphate 1 MG / acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / salicylamide 32.4 MG Oral Tablet
1147494	acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG [Rid-A-Pain]
1147495	acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Tablet [Rid-A-Pain]
1147496	acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG Oral Tablet [Rid-A-Pain]
1147496	Acetaminophen/Aspirin/Caffeine/Codeine Phosphate/Salicylamide 97.2 MG-226.8 MG-32.4 MG-1 MG-32.4 MG Oral Tablet [RID-A-PAIN W/CODEINE]
1147496	APAP 97.2 MG / ASA 227 MG / Caffeine 32.4 MG / Codeine Phosphate 1 MG / salicylamide 32.4 MG Oral Tablet [Rid-A-Pain]
