1007084	chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine
1007204	codeine / propyphenazone
1007238	aconite / codeine / Erysimum preparation
1007293	codeine / potassium
1007354	chlorpheniramine / dihydrocodeine / phenylephrine / phenylpropanolamine
1007354	chlorpheniramine/dihydrocodeine/PE/PPA
1007383	attapulgite / morphine
1007477	codeine / ethylmorphine
1007561	atropine / hydromorphone
1007568	codeine / guaiacolsulfonic acid / phenylephrine / promethazine
1007569	acetaminophen / chlorpheniramine / codeine
1007569	acetaminophen/chlorpheniramine/codeine
1007572	acetaminophen / codeine / guaifenesin / pseudoephedrine
1007572	acetaminophen/codeine/guaifenesin/PSE
1007650	guaiacolsulfonate / morphine
1007785	fentanyl / sodium chloride
1007791	hydrocodone / pheniramine / phenylephrine / phenylpropanolamine / pyrilamine
1007791	hydrocodone/pheniramine/PE/PPA/pyrilamine
1008059	brompheniramine / codeine / guaifenesin
1008060	butalbital / caffeine / codeine
1008110	codeine / diclofenac
1008256	brompheniramine / dihydrocodeine / pseudoephedrine
1008256	brompheniramine/dihydrocodeine/PSE
1008260	chlorpheniramine / dihydrocodeine / pseudoephedrine
1008260	chlorpheniramine/dihydrocodeine/PSE
1008298	acetaminophen / caffeine / chlorpheniramine / hydrocodone / phenylephrine
1008298	APAP/caffeine/CPM/hydrocodone/PE
1008315	codeine / guaifenesin / promethazine
1008319	caffeine / codeine / pheniramine / phenylephrine / salicylic acid
1008454	dihydrocodeine / phenyltoloxamine
1008493	benzoate / codeine
1008519	guaiacolsulfonate / hydrocodone
1008554	acetaminophen / codeine / magnesium salicylate / phenyltoloxamine
1008793	chlorpheniramine / hydrocodone / phenylephrine / pyrilamine
1008812	codeine / guaiacolsulfonic acid / promethazine
1008868	codeine / guaiacolsulfonate
1008871	acetaminophen / codeine / guaifenesin / phenylephrine
1008871	acetaminophen/codeine/guaifenesin/PE
1008880	guaiacolsulfonic acid / hydrocodone
1008954	codeine / Erysimum preparation
1008955	guaiacolsulfonate / hydrocodone / pseudoephedrine
1009056	fentanyl / ropivacaine / sodium chloride
1012110	chlorcyclizine / codeine Oral Solution
1012111	chlorcyclizine / codeine
1012111	chlorcyclizine-codeine
1012122	chlorcyclizine / codeine / pseudoephedrine Oral Solution
1012125	Notuss-NXD
1013614	chlorcyclizine / codeine / phenylephrine Oral Solution
1013615	chlorcyclizine / codeine / phenylephrine
1013615	chlorcyclizine/codeine/phenylephrine
1014604	acetaminophen / oxycodone Oral Tablet [Perloxx]
1043440	Notuss-NX
1044430	acetaminophen / hydrocodone Oral Solution [Zolvit]
1049556	oxycodone hydrochloride 160 MG
1049558	oxycodone hydrochloride 160 MG [Oxycontin]
1049559	12 HR oxycodone hydrochloride 160 MG Extended Release Oral Tablet [Oxycontin]
1049559	12 HR Oxycontin 160 MG Extended Release Oral Tablet
1049559	Oxycodone Hydrochloride 160 MG Oral Tablet, Extended Release [OXYCONTIN]
1049559	Oxycontin 160 MG 12 HR Extended Release Oral Tablet
1049559	Oxycontin 160mg Extended-Release Tablet
1049559	OxyCONTIN, 160 mg oral tablet, extended release
1049561	oxycodone hydrochloride 160 MG Extended Release Oral Tablet [Oxycontin]
1049561	Oxycontin 160 MG Extended Release Oral Tablet
1049715	oxycodone hydrochloride 2.44 MG
1049718	oxycodone hydrochloride 10 MG/ML
104973	pentazocine HCl
104973	Pentazocine Hydrochloride
104973	Pentazocine hydrochloride (substance)
104974	Fortral 50 MG Oral Capsule
104974	pentazocine 50 MG Oral Capsule [Fortral]
104975	Fortral 25 MG Oral Tablet
104975	pentazocine 25 MG Oral Tablet [Fortral]
104977	Fortral 50 MG Rectal Suppository
104977	pentazocine 50 MG Rectal Suppository [Fortral]
1053646	fentanyl Sublingual Tablet
1053646	Fentanyl Sublingual Tablets
1053650	fentanyl Sublingual Tablet [Abstral]
106841	morphine Oral Solution
1085616	codeine phosphate 4 MG/ML / guaifenesin 40 MG/ML [Allfen CDX]
1085617	codeine / guaifenesin Oral Solution [Allfen CDX]
1085618	Allfen CDX (codeine phosphate 20 MG / guaifenesin 200 MG) per 5 ML Oral Solution
1085618	codeine phosphate 4 MG/ML / guaifenesin 40 MG/ML Oral Solution [Allfen CDX]
1086631	Pluratuss
1087389	12 HR chlorpheniramine polistirex 4 MG / hydrocodone polistirex 5 MG Extended Release Oral Capsule [TussiCaps]
1087389	Chlorpheniramine Polistirex/Hydrocodone Polistirex 4 MG-5 MG Oral Capsule, Extended Release [TUSSICAPS]
1087389	TussiCaps 5mg-4mg Extended-Release Capsule
1087389	TussiCaps Half-Strength (chlorpheniramine polistirex 4 MG / hydrocodone polistirex 5 MG) 12 HR Extended Release Oral Capsule
1087389	TussiCaps Half-Strength 5 MG / 4 MG 12HR Extended Release Oral Capsule
1087389	TussiCaps, 4 mg-5 mg oral capsule, extended release
1087462	chlorpheniramine / hydrocodone Extended Release Suspension [Tussionex]
1088735	Despec-PDC
1113312	oxycodone Oral Tablet [Oxecta]
1113999	Codar AR
1114029	codeine / guaifenesin Oral Solution [Codar GF]
1114335	Rezira
1115966	codeine HCl
1115966	Codeine hydrochloride
1115966	Codeine hydrochloride (substance)
1115967	codeine hydrochloride 1.5 MG/ML
1115970	codeine hydrochloride 10 MG
1145969	Codar D
