104957	buprenorphine 0.2 MG Sublingual Tablet [Subutex]
104957	Subutex 0.2 MG Sublingual Tablet
104958	buprenorphine 0.4 MG Sublingual Tablet [Subutex]
104958	Subutex 0.4 MG Sublingual Tablet
1168053	BuTrans Topical Product
1168687	Buprenex Injectable Product
1180241	Subutex Oral Product
1180242	Subutex Pill
1295833	Subutex Sublingual Product
1296477	BuTrans Transdermal Product
1359526	buprenorphine 0.005 MG/HR Transdermal System
1359657	buprenorphine 0.01 MG/HR Transdermal System
1359840	buprenorphine 0.035 MG/HR Transdermal System
1359977	buprenorphine 0.07 MG/HR Transdermal System
1360119	buprenorphine 0.0525 MG/HR Transdermal System
1360440	buprenorphine 0.01 MG/HR Transdermal System [BuTrans]
1360440	BuTrans 0.01 MG/HR Transdermal System
1360458	buprenorphine 0.02 MG/HR Transdermal System
1360504	buprenorphine 0.005 MG/HR Transdermal System [BuTrans]
1360504	BuTrans 0.005 MG/HR Transdermal System
1360516	buprenorphine 0.02 MG/HR Transdermal System [BuTrans]
1360516	BuTrans 0.02 MG/HR Transdermal System
1432969	168 HR buprenorphine 0.015 MG/HR Transdermal System
1432969	Buprenorphine 15 MCG/1 HR Transdermal Patch, Extended Release
1432969	buprenorphine 15 mcg/hour TRANSDERM PATCH, TRANSDERMAL WEEKLY
1432969	buprenorphine 15 MCG/HR 7 Day Transdermal System
1432969	buprenorphine 15 mcg/hr transdermal film, extended release
1432969	buprenorphine 15 MCG/HR Weekly Transdermal Patch
1432969	Buprenorphine 15 microgram/hour prolonged-release transdermal patch
1432969	Buprenorphine 15 ug in 1 h TRANSDERMAL PATCH
1432969	BUPRENORPHINE 15 ug in 1 h TRANSDERMAL PATCH, EXTENDED RELEASE
1432969	BUPRENORPHINE 15 ug in 1 h TRANSDERMAL PATCH, EXTENDED RELEASE [buprenorphine transdermal system]
1432969	Buprenorphine 150 MCG Buccal mucosa Film
1432969	Buprenorphine 15mcg/1h Transdermal patch - Weekly
1432969	BUPRENORPHINE 15MCG/HR PATCH
1432969	Buprenorphine, 15 mcg/hr transdermal film, extended release
1432969	buprenorphine@15 mcg/hour@TRANSDERM@PATCH, TRANSDERMAL WEEKLY
1432969	Product containing precisely buprenorphine 15 microgram/1 hour prolonged-release transdermal patch (clinical drug)
1432970	buprenorphine 0.015 MG/HR [BuTrans]
1432971	168 HR buprenorphine 0.015 MG/HR Transdermal System [BuTrans]
1432971	168 HR BuTrans 0.015 MG/HR Transdermal System
1432971	Buprenorphine 15 MCG/1 HR Transdermal Patch, Extended Release [BUTRANS]
1432971	buprenorphine 15 ug in 1 h TRANSDERMAL PATCH, EXTENDED RELEASE [Butrans]
1432971	Butrans 15 MCG/HR 7 Day Transdermal System
1432971	BuTrans 15 MCG/HR Weekly Transdermal Patch
1432971	Butrans 15mcg/hr Transdermal Patch
1432971	Butrans, 15 mcg/hr transdermal film, extended release
1432972	buprenorphine 0.015 MG/HR Transdermal System
1432973	buprenorphine 0.015 MG/HR Transdermal System [BuTrans]
1432973	BuTrans 0.015 MG/HR Transdermal Patch
1432973	BuTrans 0.015 MG/HR Transdermal System
1488634	buprenorphine hydrochloride 1.3 MG/ML Injectable Suspension
1488636	buprenorphine hydrochloride 1.3 MG/ML [Animalgesics]
1488637	buprenorphine Injectable Suspension [Animalgesics]
1488639	buprenorphine hydrochloride 1.3 MG/ML Injectable Suspension [Animalgesics]
1542997	168 HR buprenorphine 0.0075 MG/HR Transdermal System
1542997	Buprenorphine 7.5 MCG/1 HR Transdermal Patch, Extended Release
