1157383	ethylmorphine / terpin hydrate Oral Liquid Product
1157384	ethylmorphine / terpin hydrate Oral Product
1157385	ethylmorphine Oral Product
1157386	ethylmorphine Pill
1174058	Hydone Tablet Oral Product
1174059	Hydone Tablet Pill
2001353	benzhydrocodone 6.12 MG
2001364	acetaminophen 325 MG / benzhydrocodone 6.12 MG Oral Tablet [Apadaz]
2001364	Acetaminophen/Benzhydrocodone 325 MG-6.12 MG Oral Tablet [APADAZ]
2001364	APAP 325 MG / benzhydrocodone 6.12 MG Oral Tablet [Apadaz]
2001364	BENZHYDROCODONE HYDROCHLORIDE 6.12 mg / ACETAMINOPHEN 325 mg ORAL TABLET [APADAZ]
2118727	benzhydrocodone 4.08 MG
2118730	acetaminophen 325 MG / benzhydrocodone 4.08 MG Oral Tablet [Apadaz]
2118730	Acetaminophen/Benzhydrocodone 325 MG-4.08 MG Oral Tablet [APADAZ]
2118730	APAP 325 MG / benzhydrocodone 4.08 MG Oral Tablet [Apadaz]
2118730	BENZHYDROCODONE HYDROCHLORIDE 4.08 mg / ACETAMINOPHEN 325 mg ORAL TABLET [APADAZ]
2118731	benzhydrocodone 8.16 MG
2118734	acetaminophen 325 MG / benzhydrocodone 8.16 MG Oral Tablet [Apadaz]
2118734	Acetaminophen/Benzhydrocodone 325 MG-8.16 MG Oral Tablet [APADAZ]
2118734	APAP 325 MG / benzhydrocodone 8.16 MG Oral Tablet [Apadaz]
2118734	BENZHYDROCODONE HYDROCHLORIDE 8.16 mg / ACETAMINOPHEN 325 mg ORAL TABLET [APADAZ]
2122776	benzhydrocodone (as hydrochloride)
2122776	benzhydrocodone HCl
2122776	Benzhydrocodone hydrochloride
235782	ethylmorphine HCl
235782	ethylmorphine hydrochloride
235782	Ethylmorphine hydrochloride (substance)
2371067	{2 (apomorphine hydrochloride 10 MG Sublingual Film) / 2 (apomorphine hydrochloride 15 MG Sublingual Film) / 2 (apomorphine hydrochloride 20 MG Sublingual Film) / 2 (apomorphine hydrochloride 25 MG Sublingual Film) / 2 (apomorphine hydrochloride 30 MG Sublingual Film) } Pack
2371067	apomorphine HCl 10 MG Sublingual Film (2) / apomorphine HCl 15 MG Sublingual Film (2) / apomorphine HCl 20 MG Sublingual Film (2) / apomorphine HCl 25 MG Sublingual Film (2) / apomorphine HCl 30 MG Sublingual Film (2) Pack
2371067	apomorphine HCl 10 mg-15 mg-20 mg-25 mg-30 mg SUBLINGUAL FILM, MEDICATED (EA)
2371067	APOMORPHINE HCL FILM,SUBLINGUAL TITRATION KIT,10
2371067	APOMORPHINE HCL SL FILM TITRATION KIT,10
2371067	apomorphine HCl@10 mg-15 mg-20 mg-25 mg-30 mg@SUBLINGUAL@FILM, MEDICATED (EA)
2371067	Apomorphine Hydrochloride;Apomorphine Hydrochloride;Apomorphine Hydrochloride;Apomorphine Hydrochloride;Apomorphine Hydrochloride 10 MG; 15 MG; 20 MG; 25 MG; 30 MG Sublingual Film
2655160	diphenhydramine tannate / hydrocodone tannate / phenylephrine tannate Extended Release Suspension [Dytan-HC]
2656876	chlorpheniramine tannate / hydrocodone tannate Oral Suspension [Novasus]
2658465	chlorpheniramine tannate / hydrocodone tannate Extended Release Suspension [HyTan]
2658639	pheniramine maleate / phenyltoloxamine citrate / pyrilamine maleate Oral Solution [Poly-Histine]
334713	ethylmorphine 30 MG
336825	ethylmorphine 1.14 MG/ML
372114	ethylmorphine Oral Tablet
376304	ethylmorphine / terpin hydrate Oral Solution
438612	ethylmorphine 10 MG
439261	ethylmorphine 0.32 MG/ML
439542	ethylmorphine 15 MG
439543	ethylmorphine 5 MG
819395	ethylmorphine / terpin hydrate
831700	chlorthalidone Oral Tablet [Hydone Tablet]
