1000048	doxepin 10 MG Oral Capsule
1000054	doxepin 10 MG/ML Oral Solution
1000058	doxepin 100 MG Oral Capsule
1000064	doxepin 150 MG Oral Capsule
1000070	doxepin 25 MG Oral Capsule
1000076	doxepin 50 MG Oral Capsule
1000091	doxepin hydrochloride 50 MG/ML Topical Cream
1000097	doxepin 75 MG Oral Capsule
1000502	dextromethorphan hydrobromide 6 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution
1001437	caffeine 50 MG / magnesium salicylate 162.5 MG Oral Tablet
1009416	lidocaine hydrochloride 0.025 MG/MG Topical Ointment
1009433	lidocaine hydrochloride 0.025 MG/MG Topical Gel
1009462	lidocaine hydrochloride 0.035 MG/MG Ophthalmic Gel
1010033	lidocaine hydrochloride 10 MG/ML Injectable Solution
1010053	lidocaine hydrochloride 100 MG/ML Mucosal Spray
1010077	lidocaine hydrochloride 0.04 MG/MG Topical Gel
1010296	lidocaine hydrochloride 0.05 MG/MG Topical Ointment
1010671	lidocaine hydrochloride 20 MG/ML Injectable Solution
1010688	20 ML epinephrine 0.005 MG/ML / lidocaine hydrochloride 20 MG/ML Injection
1010694	lidocaine hydrochloride 1 MG/ML Injectable Solution
1010739	lidocaine hydrochloride 20 MG/ML Mucous Membrane Topical Solution
1010745	epinephrine 0.005 MG/ML / lidocaine hydrochloride 5 MG/ML Injectable Solution
1010751	epinephrine 0.01 MG/ML / lidocaine hydrochloride 10 MG/ML Injectable Solution
1010759	epinephrine 0.01 MG/ML / lidocaine hydrochloride 20 MG/ML Injectable Solution
1010769	lidocaine hydrochloride 20 MG/ML Topical Spray
1010774	lidocaine hydrochloride 20 MG/ML Topical Solution
1010835	lidocaine hydrochloride 30 MG/ML Topical Cream
1010836	lidocaine hydrochloride 30 MG/ML Topical Lotion
1010844	5 ML lidocaine hydrochloride 40 MG/ML Injection
1010878	lidocaine hydrochloride 40 MG/ML Mucous Membrane Topical Solution
1010895	lidocaine hydrochloride 40 MG/ML Topical Cream
1010900	lidocaine hydrochloride 5 MG/ML Injectable Solution
1010925	lidocaine hydrochloride 5 MG/ML Topical Cream
1010931	lidocaine hydrochloride 5 MG/ML Topical Spray
1010946	carbinoxamine maleate 0.8 MG/ML / dextromethorphan hydrobromide 3 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution
1010980	carbinoxamine maleate 1 MG/ML / dextromethorphan hydrobromide 4 MG/ML / pseudoephedrine hydrochloride 15 MG/ML Oral Solution
1011093	2 ML lidocaine hydrochloride 50 MG/ML Injection
1011707	lidocaine hydrochloride 0.5 MG Jet Injector
1011839	benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 25 MG/ML Topical Solution
1011843	benzethonium chloride 0.002 MG/MG / lidocaine hydrochloride 0.025 MG/MG Topical Gel
1011849	lidocaine hydrochloride 0.005 MG/MG Topical Gel
1011852	lidocaine hydrochloride 0.02 MG/MG Topical Gel
1012019	lidocaine hydrochloride 2 MG/ML Injectable Solution
1012066	5 ML lidocaine hydrochloride 10 MG/ML Prefilled Syringe
1012068	5 ML lidocaine hydrochloride 20 MG/ML Prefilled Syringe
1012081	benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 20 MG/ML Topical Solution
1012099	benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 25 MG/ML Topical Spray
1012100	benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 5 MG/ML Topical Cream
1012108	bupivacaine hydrochloride 3.75 MG/ML / lidocaine hydrochloride 10 MG/ML Injectable Solution
1012155	epinephrine 0.002 MG/ML / lidocaine hydrochloride 20 MG/ML Injectable Solution
1012169	epinephrine 0.0125 MG/ML / lidocaine hydrochloride 20 MG/ML Injectable Solution
1012204	lidocaine hydrochloride 0.01 MG/MG Topical Gel
1012216	hydrocortisone acetate 0.00275 MG/MG / lidocaine hydrochloride 0.05 MG/MG Topical Ointment
1012221	hydrocortisone acetate 0.0055 MG/MG / lidocaine hydrochloride 0.028 MG/MG Rectal Gel
1012223	hydrocortisone acetate 0.025 MG/MG / lidocaine hydrochloride 0.03 MG/MG Rectal Gel
1012229	hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 30 MG/ML Rectal Cream
1012233	hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream
1012235	hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML Rectal Cream
1012238	hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML Topical Lotion
1012345	hydrocortisone acetate 5 MG/ML / lidocaine hydrochloride 30 MG/ML Topical Cream
1012362	hydrocortisone acetate 2 MG/ML / lidocaine hydrochloride 10 MG/ML Topical Spray
1012955	lidocaine hydrochloride 25 MG/ML Topical Solution
1012966	lidocaine hydrochloride 350 MG/ML Topical Spray
1012984	carbinoxamine maleate 0.8 MG/ML / dextromethorphan hydrobromide 2.5 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution
1013001	lidocaine hydrochloride 50 MG/ML / phenylephrine hydrochloride 5 MG/ML Topical Spray
1013004	lidocaine hydrochloride 6 MG/ML Injectable Solution
1013014	domiphen 0.5 MG / lidocaine hydrochloride 5 MG Oral Lozenge
1013930	12 HR clonidine hydrochloride 0.1 MG Extended Release Oral Tablet
1014005	dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML Oral Solution
1020138	dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution
1020420	capsaicin 0.25 MG/ML / lidocaine hydrochloride 25 MG/ML / menthol 100 MG/ML / methyl salicylate 250 MG/ML Topical Lotion
1037164	brompheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 3 MG/ML / pseudoephedrine hydrochloride 9 MG/ML Oral Solution
1037273	acetaminophen 300 MG / phenyltoloxamine citrate 20 MG / salicylamide 200 MG Oral Tablet
103863	aspirin 150 MG Rectal Suppository
1039043	menthol 0.01 MG/MG Topical Gel
1039251	benzocaine 7.5 MG / dextromethorphan hydrobromide 5 MG Oral Lozenge
103941	carbamazepine 125 MG Rectal Suppository
103942	carbamazepine 250 MG Rectal Suppository
103954	aspirin 75 MG Delayed Release Oral Tablet
1039679	capsaicin 0.08 MG/MG Medicated Patch
103968	lamotrigine 100 MG Disintegrating Oral Tablet
1039690	menthol 50 MG/ML Topical Cream
1039731	camphor 0.04 MG/MG / menthol 0.1 MG/MG Topical Gel
1040054	dextromethorphan hydrobromide 20 MG / quinidine sulfate 10 MG Oral Capsule
104121	sulfasalazine 50 MG/ML Oral Suspension
104122	sulfasalazine 30 MG/ML Enema
104245	benzthiazide 25 MG / triamterene 50 MG Oral Capsule
104248	chlorthalidone 50 MG / triamterene 50 MG Oral Tablet
1042663	camphor 0.09 MG/MG / menthol 0.013 MG/MG Topical Ointment
1042684	acetaminophen 33.3 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution
1042688	acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule
1042786	camphor 0.047 MG/MG / Eucalyptus oil 0.01 MG/MG / menthol 0.01 MG/MG Topical Ointment
1042788	camphor 0.047 MG/MG / Eucalyptus oil 0.01 MG/MG / menthol 0.01 MG/MG Topical Gel
104285	disopyramide 250 MG Extended Release Oral Capsule
1043046	camphor 0.005 MG/MG / menthol 0.01 MG/MG Topical Gel
1043224	menthol 0.031 MG/MG Topical Gel
1043399	capsaicin 0.00025 MG/MG Medicated Patch
1043400	acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution
1043479	diclofenac sodium 10 MG/ML Topical Cream
1043543	dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution
1043619	eucalyptol 0.92 MG/ML / menthol 0.42 MG/ML / methyl salicylate 0.6 MG/ML / thymol 0.64 MG/ML Mouthwash
1044238	camphor 0.07 MG/MG / menthol 0.07 MG/MG Topical Ointment
1044268	menthol 0.1 MG/MG / methyl salicylate 0.3 MG/MG Topical Ointment
104474	aspirin 75 MG Oral Tablet
104475	aspirin 75 MG Disintegrating Oral Tablet
1044949	dextromethorphan hydrobromide 2 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution
1045385	capsaicin 0.0015 MG/MG / menthol 0.135 MG/MG / methyl salicylate 0.3 MG/MG Topical Ointment
1045432	lidocaine hydrochloride 40 MG/ML Topical Spray
1045482	menthol 15 MG/ML Topical Cream
1045532	benzocaine 6 MG / dextromethorphan hydrobromide 5 MG / menthol 10 MG Oral Lozenge
1046378	acetaminophen 325 MG / phenylephrine hydrochloride 5 MG Oral Tablet
1046384	acetaminophen 21.7 MG/ML / chlorpheniramine maleate 0.133 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution
1046631	dextromethorphan hydrobromide 2 MG/ML / guaifenesin 40 MG/ML Oral Solution
1046707	menthol 0.1 MG/MG / methyl salicylate 0.27 MG/MG Topical Ointment
1046751	acetaminophen 325 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 5 MG Oral Tablet
1046781	acetaminophen 325 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Oral Tablet
1047437	1 ML baclofen 0.05 MG/ML Prefilled Syringe
1047480	camphor 0.11 MG/MG / menthol 0.1 MG/MG Topical Ointment
104894	ondansetron 4 MG Disintegrating Oral Tablet
104899	aspirin 300 MG Delayed Release Oral Tablet
104906	acetaminophen 24 MG/ML Oral Solution
104908	acetaminophen 500 MG / methionine 250 MG Oral Tablet
1049179	acetaminophen 325 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet
1050087	camphor 0.01 MG/MG / menthol 0.0054 MG/MG / petrolatum 0.98 MG/MG Topical Ointment
