1010600	buprenorphine 2 MG / naloxone 0.5 MG Sublingual Film
1010601	buprenorphine 2 MG / naloxone 0.5 MG [Suboxone]
1010603	buprenorphine 2 MG / naloxone 0.5 MG Sublingual Film [Suboxone]
1010604	buprenorphine 8 MG / naloxone 2 MG Sublingual Film
1010605	buprenorphine 8 MG / naloxone 2 MG [Suboxone]
1010606	buprenorphine 8 MG / naloxone 2 MG Sublingual Film [Suboxone]
1044427	acetaminophen 20 MG/ML / hydrocodone bitartrate 0.667 MG/ML Oral Solution
1049503	oxycodone hydrochloride 10 MG [Oxycontin]
1049504	Abuse-Deterrent 12 HR oxycodone hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin]
1049544	oxycodone hydrochloride 15 MG [Oxycontin]
1049545	Abuse-Deterrent 12 HR oxycodone hydrochloride 15 MG Extended Release Oral Tablet [Oxycontin]
1049564	oxycodone hydrochloride 20 MG [Oxycontin]
1049565	Abuse-Deterrent 12 HR oxycodone hydrochloride 20 MG Extended Release Oral Tablet [Oxycontin]
1049575	oxycodone hydrochloride 30 MG [Oxycontin]
1049576	Abuse-Deterrent 12 HR oxycodone hydrochloride 30 MG Extended Release Oral Tablet [Oxycontin]
1049585	oxycodone hydrochloride 40 MG [Oxycontin]
1049586	Abuse-Deterrent 12 HR oxycodone hydrochloride 40 MG Extended Release Oral Tablet [Oxycontin]
1049589	ibuprofen 400 MG / oxycodone hydrochloride 5 MG Oral Tablet
1049594	oxycodone hydrochloride 60 MG [Oxycontin]
1049595	Abuse-Deterrent 12 HR oxycodone hydrochloride 60 MG Extended Release Oral Tablet [Oxycontin]
1049600	oxycodone hydrochloride 80 MG [Oxycontin]
1049601	Abuse-Deterrent 12 HR oxycodone hydrochloride 80 MG Extended Release Oral Tablet [Oxycontin]
1053648	Abstral
1053649	fentanyl 0.1 MG [Abstral]
1053650	fentanyl Sublingual Tablet [Abstral]
1053651	fentanyl 0.1 MG Sublingual Tablet [Abstral]
1053653	fentanyl 0.2 MG [Abstral]
1053654	fentanyl 0.2 MG Sublingual Tablet [Abstral]
1053656	fentanyl 0.3 MG [Abstral]
1053657	fentanyl 0.3 MG Sublingual Tablet [Abstral]
1053659	fentanyl 0.4 MG [Abstral]
1053660	fentanyl 0.4 MG Sublingual Tablet [Abstral]
1053662	fentanyl 0.6 MG [Abstral]
1053663	fentanyl 0.6 MG Sublingual Tablet [Abstral]
1053665	fentanyl 0.8 MG [Abstral]
1053666	fentanyl 0.8 MG Sublingual Tablet [Abstral]
106841	morphine Oral Solution
10689	tramadol
1087427	12 HR chlorpheniramine polistirex 8 MG / hydrocodone polistirex 10 MG Extended Release Oral Capsule [TussiCaps]
1087459	12 HR chlorpheniramine polistirex 1.6 MG/ML / hydrocodone polistirex 2 MG/ML Extended Release Suspension
1087462	chlorpheniramine / hydrocodone Extended Release Suspension [Tussionex]
1087463	12 HR chlorpheniramine polistirex 1.6 MG/ML / hydrocodone polistirex 2 MG/ML Extended Release Suspension [Tussionex]
1112220	chlorpheniramine maleate 0.8 MG/ML / hydrocodone bitartrate 1 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution
1144866	hydrocodone polistirex 10 MG
1145789	hydrocodone polistirex 2 MG/ML
1148796	tapentadol Extended Release Oral Tablet
1148797	12 HR tapentadol 100 MG Extended Release Oral Tablet
1148800	12 HR tapentadol 150 MG Extended Release Oral Tablet
1148803	12 HR tapentadol 200 MG Extended Release Oral Tablet
1148807	12 HR tapentadol 250 MG Extended Release Oral Tablet
1148809	12 HR tapentadol 50 MG Extended Release Oral Tablet
1149366	tapentadol Extended Release Oral Tablet [Nucynta]
1149367	12 HR tapentadol 100 MG Extended Release Oral Tablet [Nucynta]
1149369	tapentadol 150 MG [Nucynta]
1149370	12 HR tapentadol 150 MG Extended Release Oral Tablet [Nucynta]
1149372	tapentadol 200 MG [Nucynta]
1149373	12 HR tapentadol 200 MG Extended Release Oral Tablet [Nucynta]
1149375	tapentadol 250 MG [Nucynta]
1149376	12 HR tapentadol 250 MG Extended Release Oral Tablet [Nucynta]
1149378	12 HR tapentadol 50 MG Extended Release Oral Tablet [Nucynta]
1151359	buprenorphine / naloxone Oral Product
1151360	buprenorphine / naloxone Pill
1151361	buprenorphine Injectable Product
1151362	buprenorphine Oral Product
1151363	buprenorphine Pill
1151364	buprenorphine Topical Product
1151548	acetaminophen / hydrocodone Oral Liquid Product
1151549	acetaminophen / hydrocodone Oral Product
1151550	acetaminophen / hydrocodone Pill
1154503	chlorpheniramine / hydrocodone / pseudoephedrine Oral Liquid Product
1154504	chlorpheniramine / hydrocodone / pseudoephedrine Oral Product
1154770	chlorpheniramine / hydrocodone Oral Liquid Product
1154771	chlorpheniramine / hydrocodone Oral Product
1154772	chlorpheniramine / hydrocodone Pill
1156360	morphine Injectable Product
1156362	morphine Oral Liquid Product
1156363	morphine Oral Product
1156364	morphine Pill
1156365	morphine Rectal Product
1158557	guaifenesin / hydrocodone / pseudoephedrine Oral Liquid Product
1158558	guaifenesin / hydrocodone / pseudoephedrine Oral Product
1158562	guaifenesin / hydrocodone Oral Liquid Product
1158563	guaifenesin / hydrocodone Oral Product
1159519	homatropine / hydrocodone Oral Liquid Product
1159520	homatropine / hydrocodone Oral Product
1159521	homatropine / hydrocodone Pill
1161619	methadone Injectable Product
1161620	methadone Oral Liquid Product
1161621	methadone Oral Product
1161622	methadone Pill
1162252	oxymorphone Oral Product
1162253	oxymorphone Pill
1162788	hydrocodone / ibuprofen Oral Product
1162789	hydrocodone / ibuprofen Pill
1162801	hydrocodone / pseudoephedrine Oral Product
1162802	hydrocodone / pseudoephedrine Pill
1163405	hydrocodone Oral Product
1163406	hydrocodone Pill
1164618	hydromorphone Injectable Product
1164619	hydromorphone Oral Liquid Product
1164620	hydromorphone Oral Product
1164621	hydromorphone Pill
1164622	hydromorphone Rectal Product
1165305	ibuprofen / oxycodone Oral Product
1165306	ibuprofen / oxycodone Pill
1165401	morphine / naltrexone Oral Product
1165402	morphine / naltrexone Pill
1165961	Abstral Oral Product
1165962	Abstral Pill
1168053	BuTrans Topical Product
1168205	Duragesic Topical Product
1168222	Duramorph Injectable Product
1168543	Kadian Oral Product
1168544	Kadian Pill
1168868	Dilaudid Injectable Product
1168869	Dilaudid Oral Liquid Product
1168870	Dilaudid Oral Product
1168871	Dilaudid Pill
1172176	Astramorph Injectable Product
1172763	Infumorph Injectable Product
1174574	Dolophine Oral Product
1174575	Dolophine Pill
1177023	Oxycontin Oral Product
1177024	Oxycontin Pill
1178796	Nucynta Oral Product
1178797	Nucynta Pill
1184943	MS Contin Oral Product
1184944	MS Contin Pill
1185658	Methadose Oral Liquid Product
1185659	Methadose Oral Product
1185660	Methadose Pill
1294831	buprenorphine / naloxone Sublingual Product
1295116	buprenorphine Sublingual Product
1295269	buprenorphine Transdermal Product
1296074	Abstral Sublingual Product
1296477	BuTrans Transdermal Product
1296815	Duragesic Transdermal Product
1303735	morphine sulfate 40 MG
1303736	morphine sulfate 40 MG Extended Release Oral Capsule
1306898	24 HR hydromorphone hydrochloride 32 MG Extended Release Oral Tablet
1307054	buprenorphine 4 MG
1307056	buprenorphine 4 MG / naloxone 1 MG Sublingual Film
1307057	buprenorphine 4 MG / naloxone 1 MG [Suboxone]
1307058	buprenorphine 4 MG / naloxone 1 MG Sublingual Film [Suboxone]
1307059	buprenorphine 12 MG
1307061	buprenorphine 12 MG / naloxone 3 MG Sublingual Film
1307062	buprenorphine 12 MG / naloxone 3 MG [Suboxone]
1307063	buprenorphine 12 MG / naloxone 3 MG Sublingual Film [Suboxone]
1307713	Kalopanax septemlobus bark extract
1366873	hydrocodone bitartrate 5 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet
1366874	hydrocodone bitartrate 5 MG / pseudoephedrine hydrochloride 60 MG [P-V-Tussin]
1366875	hydrocodone bitartrate 5 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet [P-V-Tussin]
142439	hydrocodone bitartrate
1431074	buprenorphine 1.4 MG
1431076	buprenorphine 1.4 MG / naloxone 0.36 MG Sublingual Tablet
1431077	Zubsolv
1431078	buprenorphine 1.4 MG / naloxone 0.36 MG [Zubsolv]
1431079	buprenorphine / naloxone Sublingual Tablet [Zubsolv]
1431080	Zubsolv Oral Product
1431081	Zubsolv Pill
1431082	Zubsolv Sublingual Product
1431083	buprenorphine 1.4 MG / naloxone 0.36 MG Sublingual Tablet [Zubsolv]
1431099	buprenorphine 5.7 MG
1431102	buprenorphine 5.7 MG / naloxone 1.4 MG Sublingual Tablet
1431103	buprenorphine 5.7 MG / naloxone 1.4 MG [Zubsolv]
1431104	buprenorphine 5.7 MG / naloxone 1.4 MG Sublingual Tablet [Zubsolv]
1432968	buprenorphine 0.015 MG/HR
1432969	168 HR buprenorphine 0.015 MG/HR Transdermal System
1432970	buprenorphine 0.015 MG/HR [BuTrans]
1432971	168 HR buprenorphine 0.015 MG/HR Transdermal System [BuTrans]
1433251	0.5 ML hydromorphone hydrochloride 1 MG/ML Prefilled Syringe
1442444	acetaminophen 20 MG/ML / hydrocodone bitartrate 0.667 MG/ML [Lortab]
1442445	acetaminophen 20 MG/ML / hydrocodone bitartrate 0.667 MG/ML Oral Solution [Lortab]
1442521	hydrocodone Extended Release Oral Capsule
1442524	hydrocodone bitartrate 10 MG [Zohydro]
1442525	hydrocodone Extended Release Oral Capsule [Zohydro]
1442529	hydrocodone bitartrate 15 MG
1442531	hydrocodone bitartrate 15 MG [Zohydro]
1442533	hydrocodone bitartrate 20 MG
1442535	hydrocodone bitartrate 20 MG [Zohydro]
1442537	hydrocodone bitartrate 30 MG
1442539	hydrocodone bitartrate 30 MG [Zohydro]
1442541	hydrocodone bitartrate 40 MG
1442543	hydrocodone bitartrate 40 MG [Zohydro]
1442545	hydrocodone bitartrate 50 MG
1442547	hydrocodone bitartrate 50 MG [Zohydro]
1442790	1 ML morphine sulfate 5 MG/ML Prefilled Syringe
1488835	chlorpheniramine polistirex 8 MG / hydrocodone polistirex 10 MG [TussiCaps]
1489775	chlorpheniramine polistirex 1.6 MG/ML / hydrocodone polistirex 2 MG/ML [Tussionex]
1492672	acetaminophen 325 MG / hydrocodone bitartrate 5 MG [Lorcet]
1492673	acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lorcet]
1495471	acetaminophen 325 MG / hydrocodone bitartrate 10 MG [Lortab]
1495472	acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet [Lortab]
1495473	acetaminophen 325 MG / hydrocodone bitartrate 5 MG [Lortab]
1495474	acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lortab]
1495475	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG [Lortab]
1495476	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet [Lortab]
151678	Duragesic
152751	Methadose
1542386	buprenorphine 2.1 MG
1542388	buprenorphine / naloxone Buccal Product
1542389	buprenorphine / naloxone Buccal Film
1542390	buprenorphine 2.1 MG / naloxone 0.3 MG Buccal Film
1542391	Bunavail
1542392	buprenorphine 2.1 MG / naloxone 0.3 MG [Bunavail]
1542393	buprenorphine / naloxone Buccal Film [Bunavail]
1542394	Bunavail Buccal Product
1542395	Bunavail Oral Product
1542396	buprenorphine 2.1 MG / naloxone 0.3 MG Buccal Film [Bunavail]
1542518	buprenorphine 6.3 MG
1542977	acetaminophen 325 MG / hydrocodone bitartrate 2.5 MG [Verdrocet]
1542978	acetaminophen / hydrocodone Oral Tablet [Verdrocet]
1542981	acetaminophen 325 MG / hydrocodone bitartrate 2.5 MG Oral Tablet [Verdrocet]
1542984	hydrocodone bitartrate 10 MG / ibuprofen 200 MG [Xylon]
1542985	hydrocodone / ibuprofen Oral Tablet [Xylon]
1542988	hydrocodone bitartrate 10 MG / ibuprofen 200 MG Oral Tablet [Xylon]
1542996	buprenorphine 0.0075 MG/HR
1542997	168 HR buprenorphine 0.0075 MG/HR Transdermal System
1542998	buprenorphine 0.0075 MG/HR [BuTrans]
1542999	168 HR buprenorphine 0.0075 MG/HR Transdermal System [BuTrans]
1544849	buprenorphine 4.2 MG
1595729	hydrocodone Extended Release Oral Tablet
1595730	Abuse-Deterrent 24 HR hydrocodone bitartrate 20 MG Extended Release Oral Tablet
1595731	Hysingla
1595733	hydrocodone Extended Release Oral Tablet [Hysingla]
1595734	Hysingla Oral Product
1595735	Hysingla Pill
1595736	Abuse-Deterrent 24 HR hydrocodone bitartrate 20 MG Extended Release Oral Tablet [Hysingla]
1595740	Abuse-Deterrent 24 HR hydrocodone bitartrate 30 MG Extended Release Oral Tablet
1595742	Abuse-Deterrent 24 HR hydrocodone bitartrate 30 MG Extended Release Oral Tablet [Hysingla]
1595746	Abuse-Deterrent 24 HR hydrocodone bitartrate 40 MG Extended Release Oral Tablet
1595748	Abuse-Deterrent 24 HR hydrocodone bitartrate 40 MG Extended Release Oral Tablet [Hysingla]
1595752	Abuse-Deterrent 24 HR hydrocodone bitartrate 60 MG Extended Release Oral Tablet
1595754	Abuse-Deterrent 24 HR hydrocodone bitartrate 60 MG Extended Release Oral Tablet [Hysingla]
1595758	Abuse-Deterrent 24 HR hydrocodone bitartrate 80 MG Extended Release Oral Tablet
1595760	Abuse-Deterrent 24 HR hydrocodone bitartrate 80 MG Extended Release Oral Tablet [Hysingla]
1595764	Abuse-Deterrent 24 HR hydrocodone bitartrate 100 MG Extended Release Oral Tablet
1595766	Abuse-Deterrent 24 HR hydrocodone bitartrate 100 MG Extended Release Oral Tablet [Hysingla]
1595770	Abuse-Deterrent 24 HR hydrocodone bitartrate 120 MG Extended Release Oral Tablet
1595772	Abuse-Deterrent 24 HR hydrocodone bitartrate 120 MG Extended Release Oral Tablet [Hysingla]
1597566	buprenorphine 11.4 MG
1597568	buprenorphine 11.4 MG / naloxone 2.9 MG Sublingual Tablet
1597569	buprenorphine 11.4 MG / naloxone 2.9 MG [Zubsolv]
1597570	buprenorphine 11.4 MG / naloxone 2.9 MG Sublingual Tablet [Zubsolv]
1597571	buprenorphine 8.6 MG
1597573	buprenorphine 8.6 MG / naloxone 2.1 MG Sublingual Tablet
1597574	buprenorphine 8.6 MG / naloxone 2.1 MG [Zubsolv]
1597575	buprenorphine 8.6 MG / naloxone 2.1 MG Sublingual Tablet [Zubsolv]
1598280	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML [Obredon]
1598281	guaifenesin / hydrocodone Oral Solution [Obredon]
1598284	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML Oral Solution [Obredon]
1651558	guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution
1651561	guaifenesin / hydrocodone / pseudoephedrine Oral Solution [Hycofenix]
